epoch,train_loss,val_loss,val_mae,val_rmse,epoch_time_s
1,0.6928645495982731,0.08739406156998414,890.875,1223.5562744140625,60.74135971069336
2,0.04837079074452905,0.0325470558152749,761.9945068359375,929.857421875,56.421308517456055
3,0.03450865272213431,0.03186942794575141,756.7232055664062,930.8457641601562,56.43685245513916
4,0.027732011473135035,0.004081988886285286,342.1286926269531,612.7307739257812,56.511441707611084
5,0.00729651150348432,0.002300005997172915,322.653564453125,490.9941711425781,56.47554278373718
6,0.005487501336371197,0.0022294005388035797,385.2707824707031,538.666259765625,56.890132188797
7,0.004870025783448535,0.0018304676229420763,370.183837890625,527.6126708984375,56.686561822891235
8,0.004652133214232676,0.001678015123336361,371.333984375,528.6045532226562,56.7085337638855
9,0.004472596305148567,0.0016429839754262222,367.028076171875,521.9039916992188,56.69163990020752
10,0.0041527821298907785,0.0016096763563557314,386.5663146972656,541.4791259765625,56.80685091018677
11,0.004247384189682848,0.0016377512007378615,388.89691162109375,542.4013061523438,158.586443901062
12,0.004210676518542802,0.0014345833333209157,362.6611328125,513.8502197265625,157.277405500412
13,0.004068323797272409,0.0014837283838110475,366.28668212890625,515.737548828125,156.66574501991272
14,0.003869806413593538,0.0014932261815724464,367.86590576171875,516.5123291015625,156.72635102272034
15,0.004010537239339422,0.0014930171265195196,372.46368408203125,521.6564331054688,156.54273223876953
16,0.003981587797512903,0.0014637314642851169,370.9173583984375,515.6331176757812,156.80243563652039
17,0.0038394486312480535,0.0014065667413748228,364.0147705078125,505.9900817871094,156.59383535385132
18,0.0036931076566414796,0.0013794691498892812,361.7073059082031,498.2335205078125,156.64425349235535
19,0.0036641106256009902,0.0013618708247891986,356.01312255859375,491.5421447753906,156.8491451740265
20,0.0036777755519484773,0.0014584954613103317,379.4224548339844,516.3262329101562,156.6482434272766
21,0.0038057356744128114,0.0013775890827393876,364.1941833496094,491.3415222167969,157.6155662536621
22,0.003697557977455504,0.0012893667534137,348.39886474609375,475.22564697265625,157.1538906097412
23,0.0036544423057314228,0.0014484271926518816,371.8283996582031,498.8706970214844,157.12937092781067
24,0.0035959206795429482,0.00117893416273336,334.0372009277344,457.277587890625,156.79981923103333
25,0.003548609131180188,0.0010663712298712479,307.5143127441406,425.95599365234375,156.81307339668274
26,0.00347500243498122,0.001133927963494968,326.4166259765625,443.54901123046875,156.71758103370667
27,0.0035822611986933385,0.001133543779500402,311.36083984375,421.8420104980469,156.43104362487793
28,0.003505952061866136,0.0011015563415220152,317.1532287597656,430.3238830566406,156.64472031593323
29,0.003441975887536126,0.0010396184471364205,310.9626159667969,422.6977233886719,156.7666471004486
30,0.003343557763625594,0.001072415746211146,306.0231628417969,414.5025939941406,156.61420226097107
31,0.003490223510957816,0.0011421544343018187,325.53741455078125,436.1515197753906,156.80827450752258
32,0.0033654441481784864,0.0011046862256569932,318.7054748535156,427.510498046875,156.51067876815796
33,0.0033706885817296364,0.0011788559405921171,330.6619873046875,438.8825378417969,156.68919587135315
34,0.0033304183045402167,0.0010236448948629773,297.10546875,398.3572998046875,157.2666835784912
35,0.0032950500656357584,0.0009108994944164386,283.7552490234375,386.1613464355469,156.58906841278076
36,0.0032749849645530476,0.0008459688844875648,263.3262023925781,358.96966552734375,156.80481219291687
37,0.003193139279370799,0.0008599321590736508,265.1923828125,361.3877868652344,156.63377261161804
38,0.00316586037275984,0.0009148275264753745,278.376220703125,375.1357727050781,156.81547355651855
39,0.003176867929013336,0.000686306862357574,229.929443359375,321.94287109375,156.41630148887634
40,0.0032510531984050483,0.0007997380587487266,246.3987274169922,334.8392028808594,156.64852833747864
41,0.003055529888061916,0.0007757441355631902,249.6070556640625,340.1656799316406,156.7643072605133
42,0.003115874668583274,0.0008407321158581629,249.59512329101562,337.23992919921875,156.53048729896545
43,0.003058831859380007,0.0006288414722523437,209.3961181640625,289.610107421875,156.70110487937927
44,0.0030952886596102925,0.000564534810389607,191.52796936035156,273.1976013183594,156.66170811653137
45,0.0030587568468249896,0.0006139815467087409,199.9208984375,277.0810546875,156.63927698135376
