epoch,train_loss,val_loss,val_mae,val_rmse,epoch_time_s
36,0.003154707605512265,0.0008843834959686949,259.4408264160156,347.20587158203125,34.81451654434204
37,0.003152100262506043,0.0009013531201232511,260.9029541015625,351.0225524902344,34.73972773551941
38,0.0032210467575008376,0.0009280835063411639,271.8790283203125,364.2958679199219,35.4869110584259
39,0.0030848994029357155,0.0008268120761315983,246.0484161376953,327.8345031738281,34.98147678375244
40,0.0031013808980145875,0.0007510855547689761,221.57577514648438,302.11932373046875,34.86682963371277
41,0.0030706671340500606,0.0009476648186906599,263.40618896484375,353.7726135253906,35.53971314430237
42,0.0030634884284261397,0.000623087439005478,191.42893981933594,262.6441650390625,34.62586975097656
43,0.003131789616856943,0.0006225091929081827,183.567626953125,250.0653533935547,36.10106635093689
44,0.0029946500942220583,0.0005917431665763545,171.41268920898438,235.37745666503906,34.462778091430664
45,0.0028972339816391466,0.000697290668120751,200.77792358398438,274.5813293457031,34.65526866912842
46,0.0028217728578430767,0.0004695870112090443,137.67926025390625,192.33892822265625,34.61090350151062
47,0.0028003024813883443,0.0005776539776259317,171.1894073486328,236.75149536132812,35.36472678184509
48,0.0028109624173820896,0.0007069896561845851,209.1598663330078,281.8648376464844,34.475247859954834
49,0.0027658197590533424,0.0005542191569335186,169.69476318359375,230.19505310058594,35.10304117202759
50,0.0027723686796996523,0.0005666153111423438,167.80284118652344,225.80784606933594,34.89931845664978
51,0.0027864704648142354,0.0005106568065597317,148.51039123535156,202.54965209960938,34.59403991699219
52,0.0028419784818063763,0.0005589402213585204,166.79476928710938,226.8339385986328,34.42007374763489
53,0.0027386653209652972,0.0006459123687818646,191.2119903564453,258.7825927734375,34.552714109420776
54,0.002760015714310986,0.0004309359960293827,124.07546997070312,175.93125915527344,35.05447435379028
55,0.002648734223261914,0.0004472718898726341,131.5757293701172,181.44610595703125,34.179381370544434
56,0.0026012407410342026,0.0004459046579610843,131.1006317138672,184.01724243164062,34.53262543678284
57,0.0027122299721026246,0.00047230250157344225,144.46400451660156,199.83094787597656,35.40756177902222
58,0.002579759550280869,0.0006434674835942972,195.63613891601562,261.4776916503906,34.60550856590271
59,0.002564708737875609,0.00045865656619963166,136.8809814453125,191.34255981445312,35.05490183830261
60,0.002655481278677197,0.0004065495450049639,123.34578704833984,176.11477661132812,34.882118225097656
61,0.002687024208717048,0.0003939831871181153,120.03054809570312,168.09654235839844,34.74937725067139
62,0.0026578666642308236,0.0004230773114473917,137.1797637939453,191.34251403808594,34.748191595077515
63,0.002603945737321149,0.00043710095633286983,137.48646545410156,190.17727661132812,35.13068437576294
64,0.002580960515393492,0.0005059382506610396,163.99697875976562,223.62521362304688,35.31929135322571
65,0.0025374395512592265,0.0004779822864713004,154.8722381591797,216.6852264404297,34.860058069229126
66,0.0025346256614498354,0.00045065198523493914,134.8887176513672,189.7254180908203,34.44486427307129
67,0.0024622538729625588,0.00041596086968918546,132.32534790039062,191.9096221923828,35.78543138504028
68,0.00249965894035995,0.0004508766802386023,155.52232360839844,222.75543212890625,35.00959539413452
69,0.002477415618212784,0.00036459355424785125,111.74947357177734,170.41636657714844,35.18765354156494
70,0.002475609690608347,0.00044781210174103483,144.114013671875,211.64706420898438,34.58255338668823
71,0.0024402652620611823,0.0005134368716076446,172.6394500732422,243.22625732421875,35.067891359329224
72,0.0025072192389737156,0.00037127407715440943,119.68589782714844,179.8717498779297,36.10274839401245
73,0.002495894062004107,0.0004041180722057246,137.89373779296875,202.4455108642578,34.56829524040222
74,0.0024893019129248227,0.000450315600923764,151.56321716308594,223.412353515625,35.85901975631714
75,0.0023457421209005748,0.0003677830726911242,120.87303924560547,184.43385314941406,34.551594734191895
76,0.002410497694440624,0.0003862400962344299,123.06179809570312,183.75497436523438,34.91610503196716
77,0.0024929431582088857,0.00042873938554503885,135.61773681640625,202.9726104736328,35.34850025177002
78,0.0023829490480506243,0.0005165608801270047,185.8265838623047,272.0353088378906,34.717541217803955
79,0.002408175468992661,0.0003703409087253161,129.9919891357422,218.81935119628906,34.386882066726685
80,0.002365847208591945,0.0004835200536315544,174.4392852783203,265.0769348144531,34.91528344154358
